,0
OBJECTID,0.0
IDMANZANA,0.0
CODDPTO,0.0
CODPROV,0.0
CODDIST,0.0
CODZONA_x,0.0
SUFZONA_x,0.0
CODMZNA_x,0.0
SUFMZNA_x,0.0
UBIGEO_x,0.0
IDCCPP,0.0
NOMCCPP_x,0.0
DEPARTAMEN,0.0
DISTRITO_x,0.0
Shape_Leng,0.0
Shape_Area,0.0
PROVINCIA_x,0.0
geometry,0.0
UBIGEO_y,0.8552982409068804
CCDD,0.8552982409068804
DPTO,0.8552982409068804
CCPP,0.8552982409068804
PROVINCIA_y,0.8552982409068804
CCDI,0.8552982409068804
DISTRITO_y,0.8552982409068804
CODCCPP,0.8552982409068804
NOMCCPP_y,0.8552982409068804
ZONA_ID,0.8552982409068804
ZONA_A,0.996931229352875
MANZANA_ID,0.8552982409068804
MANZANA_A,0.9844968389985411
VIV_PART,0.8552982409068804
HOGARES,0.8552982409068804
C2_P1_1,0.8552982409068804
C2_P1_2,0.8552982409068804
C2_P1_3,0.8552982409068804
C2_P1_4,0.8552982409068804
C2_P1_5,0.8552982409068804
C2_P1_6,0.8552982409068804
C2_P1_7,0.8552982409068804
C2_P1_8,0.8552982409068804
C2_P3_1,0.8552982409068804
C2_P3_2,0.8552982409068804
C2_P3_3,0.8552982409068804
C2_P3_4,0.8552982409068804
C2_P3_5,0.8552982409068804
C2_P3_6,0.8552982409068804
C2_P3_7,0.8552982409068804
C2_P3_8,0.8552982409068804
C2_P3_9,0.8552982409068804
C2_P4_1,0.8552982409068804
C2_P4_2,0.8552982409068804
C2_P4_3,0.8552982409068804
C2_P4_4,0.8552982409068804
C2_P4_5,0.8552982409068804
C2_P4_6,0.8552982409068804
C2_P4_7,0.8552982409068804
C2_P4_8,0.8552982409068804
C2_P5_1,0.8552982409068804
C2_P5_2,0.8552982409068804
C2_P5_3,0.8552982409068804
C2_P5_4,0.8552982409068804
C2_P5_5,0.8552982409068804
C2_P5_6,0.8552982409068804
C2_P5_7,0.8552982409068804
C2_P6_1,0.8552982409068804
C2_P6_2,0.8552982409068804
C2_P6_3,0.8552982409068804
C2_P6_4,0.8552982409068804
C2_P6_5,0.8552982409068804
C2_P6_6,0.8552982409068804
C2_P6_7,0.8552982409068804
C2_P6_8,0.8552982409068804
C2_P7_1,0.8552982409068804
C2_P7_2,0.8552982409068804
C2_P10_1,0.8552982409068804
C2_P10_2,0.8552982409068804
C2_P10_3,0.8552982409068804
C2_P10_4,0.8552982409068804
C2_P10_5,0.8552982409068804
C2_P10_6,0.8552982409068804
C2_P10_7,0.8552982409068804
C2_P10_8,0.8552982409068804
C2_P11_1,0.8552982409068804
C2_P11_2,0.8552982409068804
C2_P12_1,0.8552982409068804
C2_P12_2,0.8552982409068804
C2_P12_3,0.8552982409068804
C2_P12_4,0.8552982409068804
C2_P12_5,0.8552982409068804
C2_P12_6,0.8552982409068804
C2_P12_7,0.8552982409068804
C2_P12_8,0.8552982409068804
C2_P13_1,0.8552982409068804
C2_P13_2,0.8552982409068804
C2_P13_3,0.8552982409068804
C2_P13_4,0.8552982409068804
C2_P13_5,0.8552982409068804
C3_P1_1,0.8552982409068804
C3_P1_2,0.8552982409068804
C3_P1_3,0.8552982409068804
C3_P1_4,0.8552982409068804
C3_P1_5,0.8552982409068804
C3_P1_6,0.8552982409068804
C3_P1_7,0.8552982409068804
C3_P1_8,0.8552982409068804
C3_P2_1,0.8552982409068804
C3_P2_2,0.8552982409068804
C3_P2_3,0.8552982409068804
C3_P2_4,0.8552982409068804
C3_P2_5,0.8552982409068804
C3_P2_6,0.8552982409068804
C3_P2_7,0.8552982409068804
C3_P2_8,0.8552982409068804
C3_P2_9,0.8552982409068804
C3_P2_10,0.8552982409068804
C3_P2_11,0.8552982409068804
C3_P2_12,0.8552982409068804
C3_P2_13,0.8552982409068804
C3_P2_14,0.8552982409068804
C3_P2_15,0.8552982409068804
C3_P2_16,0.8552982409068804
C3_P3_1,0.8552982409068804
C3_P3_2,0.8552982409068804
IDManzana,0.8552982409068804
CODZONA_y,0.8552982409068804
SUFZONA_y,0.8552982409068804
SUFMZNA_y,0.8552982409068804
CODMZNA_y,0.8552982409068804
UBIGEO_,0.8552982409068804
 ,0.8552982409068804
